Images,Aircraft,Flight,Position,Focal.length,Pix.Dim,Baro_raw,Launch.Ht,Baro + Ht,Laser_Alt,Altitude,Altimeter,Measurer,RRR.pix
190626_P4_F1_DJI0150.JPG,P4Pro,P4Pro_F1,Center,8.8,0.002412281,121.1,1.293,122.393,,,Laser,Allison,40.783
190626_P4_F1_DJI0162.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,118.6,1.293,119.893,,,Laser,Allison,43.827
190626_P4_F1_DJI0171.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,109.6,1.293,110.893,,,Laser,Allison,47.854
190626_P4_F1_DJI0183.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,100.9,1.293,102.193,,,Laser,Allison,51.66
190626_P4_F1_DJI0189.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,81.6,1.293,82.893,,,Laser,Allison,64.956
190626_P4_F1_DJI0201.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,70,1.293,71.293,,,Laser,Allison,76.446
190626_P4_F1_DJI0213.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,60.7,1.293,61.993,59.68504367,59.68504367,Laser,Allison,88.11
190626_P4_F1_DJI0219.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,49.3,1.293,50.593,42.41939418,42.41939418,Laser,Allison,120.753
190626_P4_F1_DJI0231.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,39.3,1.293,40.593,34.05252695,34.05252695,Laser,Allison,154.958
190626_P4_F1_DJI0246.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,20.8,1.293,22.093,15.67596411,15.67596411,Laser,Allison,348.388
190626_P4_F1_DJI0255.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,11,1.293,12.293,9.208491117,9.208491117,Laser,Allison,586.173
10-190626_L_F1_DSC03804.JPG,LemHex,LemHex-F1,Center,35,0.00391667,9.35,1.24,10.59,11.48,11.48,Laser,Allison,1210.551
10.1-190626_L_F1_DSC03812.JPG,LemHex,LemHex-F1,Center,35,0.00391667,10.5,1.24,11.74,11.92,11.92,Laser,Allison,1086.869
20-190626_L_F1_DSC03823.JPG,LemHex,LemHex-F1,Center,35,0.00391667,20.3,1.24,21.54,21.94,21.94,Laser,Allison,598.582
30-190626_L_F1_DSC03834.JPG,LemHex,LemHex-F1,Center,35,0.00391667,30.7,1.24,31.94,32.5,32.5,Laser,Allison,399.531
40-190626_L_F1_DSC03842.JPG,LemHex,LemHex-F1,Center,35,0.00391667,40.75,1.24,41.99,43.49,43.49,Laser,Allison,303.794
50-190626_L_F1_DSC03852.JPG,LemHex,LemHex-F1,Center,35,0.00391667,50.75,1.24,51.99,53.69,53.69,Laser,Allison,244.915
60-190626_L_F1_DSC03866.JPG,LemHex,LemHex-F1,Center,35,0.00391667,60.55,1.24,61.79,63.75,63.75,Laser,Allison,207.328
70-190626_L_F1_DSC03875.JPG,LemHex,LemHex-F1,Center,35,0.00391667,71.05,1.24,72.29,75.38,75.38,Laser,Allison,173.685
80-190626_L_F1_DSC03887.JPG,LemHex,LemHex-F1,Center,35,0.00391667,80.05,1.24,81.29,84.79,84.79,Laser,Allison,153.473
90-190626_L_F1_DSC03896.JPG,LemHex,LemHex-F1,Center,35,0.00391667,91.05,1.24,92.29,95.99,95.99,Laser,Allison,135.883
100-190626_L_F1_DSC03904.JPG,LemHex,LemHex-F1,Center,35,0.00391667,101,1.24,102.24,106.18,106.18,Laser,Allison,122.39
110-190626_L_F1_DSC03915.JPG,LemHex,LemHex-F1,Center,35,0.00391667,110.85,1.24,112.09,116.89,116.89,Laser,Allison,110.647
120-190626_L_F1_DSC03918.JPG,LemHex,LemHex-F1,Center,35,0.00391667,120.15,1.24,121.39,,,Laser,Allison,102.714
10-190626_L_F1_DSC04004.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,10.3,1.24,11.54,11.73,11.73,Laser,Allison,1093.832
20-190626_L_F1_DSC03995.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,19.85,1.24,21.09,22.73,22.73,Laser,Allison,620.257
30-190626_L_F1_DSC03990.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,30.3,1.24,31.54,33.01,33.01,Laser,Allison,396.84
40-190626_L_F1_DSC03979.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,39.65,1.24,40.89,43.25,43.25,Laser,Allison,307.38
50-190626_L_F1_DSC03973.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,49.45,1.24,50.69,52.83,52.83,Laser,Allison,247.571
60-190626_L_F1_DSC03968.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,60.6,1.24,61.84,65.06,65.06,Laser,Allison,204.979
70-190626_L_F1_DSC03960.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,70.85,1.24,72.09,75.69,75.69,Laser,Allison,176.018
80-190626_L_F1_DSC03957.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,81.8,1.24,83.04,86.43,86.43,Laser,Allison,150.978
90-190626_L_F1_DSC03953.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,90.8,1.24,92.04,96.54,96.54,Laser,Allison,135.335
100-190626_L_F1_DSC03946.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,100.9,1.24,102.14,106.71,106.71,Laser,Allison,123.256
110-190626_L_F1_DSC03936.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,109.3,1.24,110.54,115.45,115.45,Laser,Allison,112.491
120-190626_L_F1_DSC03925.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,120.2,1.24,121.44,,,Laser,Allison,103.359
190626_C_F1_P011.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,10.3,1.215,11.515,12,12,Laser,Allison,771.623
190626_C_F1_P016.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,21.05,1.215,22.265,24,24,Laser,Allison,403.917
190626_C_F1_P020.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,30,1.215,31.215,33,33,Laser,Allison,288.426
190626_C_F1_P024.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,40.9,1.215,42.115,45,45,Laser,Allison,213.086
190626_C_F1_P029.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,52.3,1.215,53.515,57,57,Laser,Allison,168.814
190626_C_F1_P034.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,60.65,1.215,61.865,66,66,Laser,Allison,146.135
190626_C_F1_P038.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,70.3,1.215,71.515,77,77,Laser,Allison,125.412
190626_C_F1_P048.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,80.2,1.215,81.415,87,87,Laser,Allison,110.302
190626_C_F1_P053.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,93.55,1.215,94.765,101,101,Laser,Allison,95.448
190626_C_F1_P058.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,102.1,1.215,103.315,111,111,Laser,Allison,88.328
190626_C_F1_P066.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,111.25,1.215,112.465,130,,Laser,Allison,80.082
190626_C_F1_P072.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,119.05,1.215,120.265,130,,Laser,Allison,74.7
190626_C_F1_P078.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,118.85,1.215,120.065,130,,Laser,Allison,72.708
190626_C_F1_P083.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,108.7,1.215,109.915,118,118,Laser,Allison,80.257
190626_C_F1_P089.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,100.15,1.215,101.365,109,109,Laser,Allison,87.608
190626_C_F1_P095.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,89.85,1.215,91.065,98,98,Laser,Allison,96.24
190626_C_F1_P102.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,78.7,1.215,79.915,86,86,Laser,Allison,108.237
190626_C_F1_P109.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,70.3,1.215,71.515,77,77,Laser,Allison,122.708
190626_C_F1_P118.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,59.5,1.215,60.715,66,66,Laser,Allison,142.087
190626_C_F1_P124.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,47.5,1.215,48.715,53,53,Laser,Allison,180.763
190626_C_F1_P128.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,38.45,1.215,39.665,43,43,Laser,Allison,220.048
190626_C_F1_P133.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,23.95,1.215,25.165,28,28,Laser,Allison,343.952
190626_C_F1_P135.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,11.05,1.215,12.265,14,14,Laser,Allison,671.006
190626_A_F1_DSC01951.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,10.24,2.17,12.41,11.16,11.16,Laser,Allison,1683.436
190626_A_F1_DSC01965.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,9.98,2.17,12.15,11.54,11.54,Laser,Allison,1699.581
190626_A_F1_DSC01971.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,20.06,2.17,22.23,21.92,21.92,Laser,Allison,862.361
190626_A_F1_DSC01989.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,30.09,2.17,32.26,32.485,32.485,Laser,Allison,579.396
190626_A_F1_DSC02004.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,40.89,2.17,43.06,43.02,43.02,Laser,Allison,437.662
190626_A_F1_DSC02017.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,50.16,2.17,52.33,52.69,52.69,Laser,Allison,357.786
190626_A_F1_DSC02021.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,59.13,2.17,61.3,63.76,63.76,Laser,Allison,292.375
190626_A_F1_DSC02036.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,70.11,2.17,72.28,73.79,73.79,Laser,Allison,251
190626_A_F1_DSC02041.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,80.33,2.17,82.5,,,Laser,Allison,218.932
190626_A_F1_DSC02049.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,90,2.17,92.17,,,Laser,Allison,193.742
190626_A_F1_DSC02060.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,100.88,2.17,103.05,,,Laser,Allison,174.68
190626_A_F1_DSC02077.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,109.85,2.17,112.02,,,Laser,Allison,175.013
190626_A_F1_DSC02082.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,119.61,2.17,121.78,,,Laser,Allison,147.35
190626_A_F1_DSC02094.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,118.91,2.17,121.08,,,Laser,Allison,147.632
190626_A_F1_DSC02106.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,110.3,2.17,112.47,,,Laser,Allison,160.135
190626_A_F1_DSC02113.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,100.24,2.17,102.41,,,Laser,Allison,175.04
190626_A_F1_DSC02119.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,89.81,2.17,91.98,,,Laser,Allison,196.487
190626_A_F1_DSC02130.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,80.12,2.17,82.29,84,84,Laser,Allison,222.65
190626_A_F1_DSC02148.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,70.21,2.17,72.38,73.325,73.325,Laser,Allison,252.797
190626_A_F1_DSC02157.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,60,2.17,62.17,62.66,62.66,Laser,Allison,298.068
190626_A_F1_DSC02164.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,50.01,2.17,52.18,52.055,52.055,Laser,Allison,358.209
190626_A_F1_DSC02171.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,39.91,2.17,42.08,41,41,Laser,Allison,456.17
190626_A_F1_DSC02183.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,30.61,2.17,32.78,31.1,31.1,Laser,Allison,602.847
190626_A_F1_DSC02196.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,20.02,2.17,22.19,19.69,19.69,Laser,Allison,948.783
190626_A_F1_DSC02206.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,11.24,2.17,13.41,9.68,9.68,Laser,Allison,1950.842
190626_A_F2_DSC02227.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,10.12,2.17,12.29,13.66,13.66,Laser,Allison,956.832
190626_A_F2_DSC02246.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,20.07,2.17,22.24,24.45,24.45,Laser,Allison,536.153
190626_A_F2_DSC02255.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,30.2,2.17,32.37,35.03,35.03,Laser,Allison,375.199
190626_A_F2_DSC02263.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,39.9,2.17,42.07,45.1,45.1,Laser,Allison,285.144
190626_A_F2_DSC02275.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,50.35,2.17,52.52,,,Laser,Allison,230.272
190626_A_F2_DSC02284.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,60.16,2.17,62.33,67.08,67.08,Laser,Allison,194.937
190626_A_F2_DSC02292.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,70.03,2.17,72.2,,,Laser,Allison,167.555
190626_A_F2_DSC02307.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,80.4,2.17,82.57,,,Laser,Allison,148.03
190626_A_F2_DSC02315.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,90.43,2.17,92.6,,,Laser,Allison,132.251
190626_A_F2_DSC02320.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,100.36,2.17,102.53,,,Laser,Allison,118.738
190626_A_F2_DSC02336.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,110.2,2.17,112.37,,,Laser,Allison,107.384
190626_A_F2_DSC02342.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,119.62,2.17,121.79,,,Laser,Allison,99.076
190626_A_F2_DSC02357.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,119.51,2.17,121.68,,,Laser,Allison,99.22
190626_A_F2_DSC02372.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,110.26,2.17,112.43,,,Laser,Allison,108.122
190626_A_F2_DSC02379.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,100.47,2.17,102.64,,,Laser,Allison,118.58
190626_A_F2_DSC02387.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,90.36,2.17,92.53,,,Laser,Allison,132.912
190626_A_F2_DSC02396.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,80.16,2.17,82.33,,,Laser,Allison,149.013
190626_A_F2_DSC02408.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,70.1,2.17,72.27,,,Laser,Allison,170.185
190626_A_F2_DSC02427.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,60.56,2.17,62.73,,,Laser,Allison,197.032
190626_A_F2_DSC02438.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,49.32,2.17,51.49,,,Laser,Allison,237.479
190626_A_F2_DSC02450.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,40.04,2.17,42.21,44.44,44.44,Laser,Allison,293.159
190626_A_F2_DSC02457.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,29.96,2.17,32.13,34.18,34.18,Laser,Allison,380.636
190626_A_F2_DSC02461.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,19.89,2.17,22.06,23.37,23.37,Laser,Allison,555.732
190626_A_F2_DSC02476.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,10.3,2.17,12.47,13.37,13.37,Laser,Allison,994.093
190626_A_F1_DSC01951.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,10.24,2.17,12.41,11.16,11.16,Laser,KCB,1691.079
190626_A_F1_DSC01965.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,9.98,2.17,12.15,11.54,11.54,Laser,KCB,1709.954
190626_A_F1_DSC01971.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,20.06,2.17,22.23,21.92,21.92,Laser,KCB,867.587
190626_A_F1_DSC01989.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,30.09,2.17,32.26,32.485,32.485,Laser,KCB,585.006
190626_A_F1_DSC02004.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,40.89,2.17,43.06,43.02,43.02,Laser,KCB,438.115
190626_A_F1_DSC02017.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,50.16,2.17,52.33,52.69,52.69,Laser,KCB,357.85
190626_A_F1_DSC02021.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,59.13,2.17,61.3,63.76,63.76,Laser,KCB,294.215
190626_A_F1_DSC02036.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,70.11,2.17,72.28,73.79,73.79,Laser,KCB,254.207
190626_A_F1_DSC02041.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,80.33,2.17,82.5,,,Laser,KCB,220.781
190626_A_F1_DSC02049.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,90,2.17,92.17,,,Laser,KCB,197.358
190626_A_F1_DSC02060.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,100.88,2.17,103.05,,,Laser,KCB,176.018
190626_A_F1_DSC02077.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,109.85,2.17,112.02,,,Laser,KCB,161.591
190626_A_F1_DSC02082.JPG,Alta-50mm,Alta_F1,Center,50,0.00391667,119.61,2.17,121.78,,,Laser,KCB,148.537
190626_A_F1_DSC02094.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,118.91,2.17,121.08,,,Laser,KCB,149.484
190626_A_F1_DSC02106.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,110.3,2.17,112.47,,,Laser,KCB,161.54
190626_A_F1_DSC02113.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,100.24,2.17,102.41,,,Laser,KCB,177.088
190626_A_F1_DSC02119.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,89.81,2.17,91.98,,,Laser,KCB,199.239
190626_A_F1_DSC02130.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,80.12,2.17,82.29,84,84,Laser,KCB,223.534
190626_A_F1_DSC02148.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,70.21,2.17,72.38,73.325,73.325,Laser,KCB,256.031
190626_A_F1_DSC02157.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,60,2.17,62.17,62.66,62.66,Laser,KCB,300.762
190626_A_F1_DSC02164.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,50.01,2.17,52.18,52.055,52.055,Laser,KCB,361.454
190626_A_F1_DSC02171.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,39.91,2.17,42.08,41,41,Laser,KCB,456.987
190626_A_F1_DSC02183.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,30.61,2.17,32.78,31.1,31.1,Laser,KCB,607.481
190626_A_F1_DSC02196.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,20.02,2.17,22.19,19.69,19.69,Laser,KCB,951.256
190626_A_F1_DSC02206.JPG,Alta-50mm,Alta_F1,Corner,50,0.00391667,11.24,2.17,13.41,9.68,9.68,Laser,KCB,1956.77
190626_A_F2_DSC02227.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,10.12,2.17,12.29,13.66,13.66,Laser,KCB,963.076
190626_A_F2_DSC02246.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,20.07,2.17,22.24,24.45,24.45,Laser,KCB,538.544
190626_A_F2_DSC02255.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,30.2,2.17,32.37,35.03,35.03,Laser,KCB,379.305
190626_A_F2_DSC02263.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,39.9,2.17,42.07,45.1,45.1,Laser,KCB,291.299
190626_A_F2_DSC02275.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,50.35,2.17,52.52,,,Laser,KCB,232.768
190626_A_F2_DSC02284.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,60.16,2.17,62.33,67.08,67.08,Laser,KCB,196.748
190626_A_F2_DSC02292.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,70.03,2.17,72.2,,,Laser,KCB,169.47
190626_A_F2_DSC02307.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,80.4,2.17,82.57,,,Laser,KCB,148.959
190626_A_F2_DSC02315.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,90.43,2.17,92.6,,,Laser,KCB,131.959
190626_A_F2_DSC02320.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,100.36,2.17,102.53,,,Laser,KCB,118.932
190626_A_F2_DSC02336.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,110.2,2.17,112.37,,,Laser,KCB,109.242
190626_A_F2_DSC02342.JPG,Alta-35mm,Alta_F2,Center,35,0.00391667,119.62,2.17,121.79,,,Laser,KCB,100.508
190626_A_F2_DSC02357.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,119.51,2.17,121.68,,,Laser,KCB,100.231
190626_A_F2_DSC02372.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,110.26,2.17,112.43,,,Laser,KCB,108.582
190626_A_F2_DSC02379.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,100.47,2.17,102.64,,,Laser,KCB,119.434
190626_A_F2_DSC02387.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,90.36,2.17,92.53,,,Laser,KCB,133.87
190626_A_F2_DSC02396.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,80.16,2.17,82.33,,,Laser,KCB,150.389
190626_A_F2_DSC02408.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,70.1,2.17,72.27,,,Laser,KCB,172.736
190626_A_F2_DSC02427.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,60.56,2.17,62.73,,,Laser,KCB,197.26
190626_A_F2_DSC02438.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,49.32,2.17,51.49,,,Laser,KCB,240.425
190626_A_F2_DSC02450.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,40.04,2.17,42.21,44.44,44.44,Laser,KCB,295.74
190626_A_F2_DSC02457.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,29.96,2.17,32.13,34.18,34.18,Laser,KCB,380.925
190626_A_F2_DSC02461.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,19.89,2.17,22.06,23.37,23.37,Laser,KCB,556.919
190626_A_F2_DSC02476.JPG,Alta-35mm,Alta_F2,Corner,35,0.00391667,10.3,2.17,12.47,13.37,13.37,Laser,KCB,994.886
10-190626_L_F1_DSC03804.JPG,LemHex,LemHex-F1,Center,35,0.00391667,9.35,1.24,10.59,11.48,11.48,Laser,KCB,1208.349
10.1-190626_L_F1_DSC03812.JPG,LemHex,LemHex-F1,Center,35,0.00391667,10.5,1.24,11.74,11.92,11.92,Laser,KCB,1084.752
20-190626_L_F1_DSC03823.JPG,LemHex,LemHex-F1,Center,35,0.00391667,20.3,1.24,21.54,21.94,21.94,Laser,KCB,600.063
30-190626_L_F1_DSC03834.JPG,LemHex,LemHex-F1,Center,35,0.00391667,30.7,1.24,31.94,32.5,32.5,Laser,KCB,399.617
40-190626_L_F1_DSC03842.JPG,LemHex,LemHex-F1,Center,35,0.00391667,40.75,1.24,41.99,43.49,43.49,Laser,KCB,300.863
50-190626_L_F1_DSC03852.JPG,LemHex,LemHex-F1,Center,35,0.00391667,50.75,1.24,51.99,53.69,53.69,Laser,KCB,243.49
60-190626_L_F1_DSC03866.JPG,LemHex,LemHex-F1,Center,35,0.00391667,60.55,1.24,61.79,63.75,63.75,Laser,KCB,205.47
70-190626_L_F1_DSC03875.JPG,LemHex,LemHex-F1,Center,35,0.00391667,71.05,1.24,72.29,75.38,75.38,Laser,KCB,174.089
80-190626_L_F1_DSC03887.JPG,LemHex,LemHex-F1,Center,35,0.00391667,80.05,1.24,81.29,84.79,84.79,Laser,KCB,154.688
90-190626_L_F1_DSC03896.JPG,LemHex,LemHex-F1,Center,35,0.00391667,91.05,1.24,92.29,95.99,95.99,Laser,KCB,136.597
100-190626_L_F1_DSC03904.JPG,LemHex,LemHex-F1,Center,35,0.00391667,101,1.24,102.24,106.18,106.18,Laser,KCB,123.293
110-190626_L_F1_DSC03915.JPG,LemHex,LemHex-F1,Center,35,0.00391667,110.85,1.24,112.09,116.89,116.89,Laser,KCB,111.787
120-190626_L_F1_DSC03918.JPG,LemHex,LemHex-F1,Center,35,0.00391667,120.15,1.24,121.39,,,Laser,KCB,103.257
120-190626_L_F1_DSC03925.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,120.2,1.24,121.44,,,Laser,KCB,103.727
110-190626_L_F1_DSC03936.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,109.3,1.24,110.54,115.45,115.45,Laser,KCB,112.836
100-190626_L_F1_DSC03946.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,100.9,1.24,102.14,106.71,106.71,Laser,KCB,122.625
90-190626_L_F1_DSC03953.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,90.8,1.24,92.04,96.54,96.54,Laser,KCB,136.689
80-190626_L_F1_DSC03957.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,81.8,1.24,83.04,86.43,86.43,Laser,KCB,152.967
70-190626_L_F1_DSC03960.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,70.85,1.24,72.09,75.69,75.69,Laser,KCB,176.249
60-190626_L_F1_DSC03968.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,60.6,1.24,61.84,65.06,65.06,Laser,KCB,205.361
50-190626_L_F1_DSC03973.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,49.45,1.24,50.69,52.83,52.83,Laser,KCB,248.125
40-190626_L_F1_DSC03979.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,39.65,1.24,40.89,43.25,43.25,Laser,KCB,309.588
30-190626_L_F1_DSC03990.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,30.3,1.24,31.54,33.01,33.01,Laser,KCB,398.472
20-190626_L_F1_DSC03995.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,19.85,1.24,21.09,22.73,22.73,Laser,KCB,620.63
10-190626_L_F1_DSC04004.JPG,LemHex,LemHex-F1,Corner,35,0.00391667,10.3,1.24,11.54,11.73,11.73,Laser,KCB,1105.059
190626_C_F1_P011.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,10.3,1.215,11.515,12,12,Laser,KCB,771.523
190626_C_F1_P016.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,21.05,1.215,22.265,24,24,Laser,KCB,404.341
190626_C_F1_P020.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,30,1.215,31.215,33,33,Laser,KCB,288.643
190626_C_F1_P024.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,40.9,1.215,42.115,45,45,Laser,KCB,214.175
190626_C_F1_P029.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,52.3,1.215,53.515,57,57,Laser,KCB,169.691
190626_C_F1_P034.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,60.65,1.215,61.865,66,66,Laser,KCB,145.274
